/Users/navoditchandra/Desktop/24789/Project/data/IMG/center_2022_02_27_19_27_14_164.jpg, /Users/navoditchandra/Desktop/24789/Project/data/IMG/left_2022_02_27_19_27_14_164.jpg, /Users/navoditchandra/Desktop/24789/Project/data/IMG/right_2022_02_27_19_27_14_164.jpg, 0, 0, 0, 0.0001557072
/Users/navoditchandra/Desktop/24789/Project/data/IMG/center_2022_02_27_19_27_14_265.jpg, /Users/navoditchandra/Desktop/24789/Project/data/IMG/left_2022_02_27_19_27_14_265.jpg, /Users/navoditchandra/Desktop/24789/Project/data/IMG/right_2022_02_27_19_27_14_265.jpg, 0, 0, 0, 0.0001555817
/Users/navoditchandra/Desktop/24789/Project/data/IMG/center_2022_02_27_19_27_14_366.jpg, /Users/navoditchandra/Desktop/24789/Project/data/IMG/left_2022_02_27_19_27_14_366.jpg, /Users/navoditchandra/Desktop/24789/Project/data/IMG/right_2022_02_27_19_27_14_366.jpg, 0, 0, 0, 0.0001556986
/Users/navoditchandra/Desktop/24789/Project/data/IMG/center_2022_02_27_19_27_14_470.jpg, /Users/navoditchandra/Desktop/24789/Project/data/IMG/left_2022_02_27_19_27_14_470.jpg, /Users/navoditchandra/Desktop/24789/Project/data/IMG/right_2022_02_27_19_27_14_470.jpg, 0, 0, 0, 0.0001554571
/Users/navoditchandra/Desktop/24789/Project/data/IMG/center_2022_02_27_19_27_14_570.jpg, /Users/navoditchandra/Desktop/24789/Project/data/IMG/left_2022_02_27_19_27_14_570.jpg, /Users/navoditchandra/Desktop/24789/Project/data/IMG/right_2022_02_27_19_27_14_570.jpg, 0, 0, 0, 0.0001555249
/Users/navoditchandra/Desktop/24789/Project/data/IMG/center_2022_02_27_19_27_14_671.jpg, /Users/navoditchandra/Desktop/24789/Project/data/IMG/left_2022_02_27_19_27_14_671.jpg, /Users/navoditchandra/Desktop/24789/Project/data/IMG/right_2022_02_27_19_27_14_671.jpg, 0, 0, 0, 0.0001552067
/Users/navoditchandra/Desktop/24789/Project/data/IMG/center_2022_02_27_19_27_14_774.jpg, /Users/navoditchandra/Desktop/24789/Project/data/IMG/left_2022_02_27_19_27_14_774.jpg, /Users/navoditchandra/Desktop/24789/Project/data/IMG/right_2022_02_27_19_27_14_774.jpg, 0, 0, 0, 0.0001552249
/Users/navoditchandra/Desktop/24789/Project/data/IMG/center_2022_02_27_19_27_14_877.jpg, /Users/navoditchandra/Desktop/24789/Project/data/IMG/left_2022_02_27_19_27_14_877.jpg, /Users/navoditchandra/Desktop/24789/Project/data/IMG/right_2022_02_27_19_27_14_877.jpg, 0, 0, 0, 0.0001559894
/Users/navoditchandra/Desktop/24789/Project/data/IMG/center_2022_02_27_19_27_14_980.jpg, /Users/navoditchandra/Desktop/24789/Project/data/IMG/left_2022_02_27_19_27_14_980.jpg, /Users/navoditchandra/Desktop/24789/Project/data/IMG/right_2022_02_27_19_27_14_980.jpg, 0, 0, 0, 0.0001556082
/Users/navoditchandra/Desktop/24789/Project/data/IMG/center_2022_02_27_19_27_15_082.jpg, /Users/navoditchandra/Desktop/24789/Project/data/IMG/left_2022_02_27_19_27_15_082.jpg, /Users/navoditchandra/Desktop/24789/Project/data/IMG/right_2022_02_27_19_27_15_082.jpg, 0, 0, 0, 0.0001555262
/Users/navoditchandra/Desktop/24789/Project/data/IMG/center_2022_02_27_19_27_15_184.jpg, /Users/navoditchandra/Desktop/24789/Project/data/IMG/left_2022_02_27_19_27_15_184.jpg, /Users/navoditchandra/Desktop/24789/Project/data/IMG/right_2022_02_27_19_27_15_184.jpg, 0, 0, 0, 0.0001557429
/Users/navoditchandra/Desktop/24789/Project/data/IMG/center_2022_02_27_19_27_15_286.jpg, /Users/navoditchandra/Desktop/24789/Project/data/IMG/left_2022_02_27_19_27_15_286.jpg, /Users/navoditchandra/Desktop/24789/Project/data/IMG/right_2022_02_27_19_27_15_286.jpg, 0, 0, 0, 0.000155754
/Users/navoditchandra/Desktop/24789/Project/data/IMG/center_2022_02_27_19_27_15_389.jpg, /Users/navoditchandra/Desktop/24789/Project/data/IMG/left_2022_02_27_19_27_15_389.jpg, /Users/navoditchandra/Desktop/24789/Project/data/IMG/right_2022_02_27_19_27_15_389.jpg, 0, 0, 0, 0.0001556112
/Users/navoditchandra/Desktop/24789/Project/data/IMG/center_2022_02_27_19_27_15_491.jpg, /Users/navoditchandra/Desktop/24789/Project/data/IMG/left_2022_02_27_19_27_15_491.jpg, /Users/navoditchandra/Desktop/24789/Project/data/IMG/right_2022_02_27_19_27_15_491.jpg, 0, 0.132897, 0, 0.01849478
/Users/navoditchandra/Desktop/24789/Project/data/IMG/center_2022_02_27_19_27_15_594.jpg, /Users/navoditchandra/Desktop/24789/Project/data/IMG/left_2022_02_27_19_27_15_594.jpg, /Users/navoditchandra/Desktop/24789/Project/data/IMG/right_2022_02_27_19_27_15_594.jpg, 0, 0.4322909, 0, 0.4085755
/Users/navoditchandra/Desktop/24789/Project/data/IMG/center_2022_02_27_19_27_15_694.jpg, /Users/navoditchandra/Desktop/24789/Project/data/IMG/left_2022_02_27_19_27_15_694.jpg, /Users/navoditchandra/Desktop/24789/Project/data/IMG/right_2022_02_27_19_27_15_694.jpg, 0, 0.7332119, 0, 1.146205
/Users/navoditchandra/Desktop/24789/Project/data/IMG/center_2022_02_27_19_27_15_797.jpg, /Users/navoditchandra/Desktop/24789/Project/data/IMG/left_2022_02_27_19_27_15_797.jpg, /Users/navoditchandra/Desktop/24789/Project/data/IMG/right_2022_02_27_19_27_15_797.jpg, 0, 1, 0, 2.225404
/Users/navoditchandra/Desktop/24789/Project/data/IMG/center_2022_02_27_19_27_15_897.jpg, /Users/navoditchandra/Desktop/24789/Project/data/IMG/left_2022_02_27_19_27_15_897.jpg, /Users/navoditchandra/Desktop/24789/Project/data/IMG/right_2022_02_27_19_27_15_897.jpg, 0, 1, 0, 3.408595
/Users/navoditchandra/Desktop/24789/Project/data/IMG/center_2022_02_27_19_27_15_998.jpg, /Users/navoditchandra/Desktop/24789/Project/data/IMG/left_2022_02_27_19_27_15_998.jpg, /Users/navoditchandra/Desktop/24789/Project/data/IMG/right_2022_02_27_19_27_15_998.jpg, 0, 1, 0, 4.816246
/Users/navoditchandra/Desktop/24789/Project/data/IMG/center_2022_02_27_19_27_16_100.jpg, /Users/navoditchandra/Desktop/24789/Project/data/IMG/left_2022_02_27_19_27_16_100.jpg, /Users/navoditchandra/Desktop/24789/Project/data/IMG/right_2022_02_27_19_27_16_100.jpg, 0, 1, 0, 5.974691
/Users/navoditchandra/Desktop/24789/Project/data/IMG/center_2022_02_27_19_27_16_202.jpg, /Users/navoditchandra/Desktop/24789/Project/data/IMG/left_2022_02_27_19_27_16_202.jpg, /Users/navoditchandra/Desktop/24789/Project/data/IMG/right_2022_02_27_19_27_16_202.jpg, 0, 1, 0, 7.121953
/Users/navoditchandra/Desktop/24789/Project/data/IMG/center_2022_02_27_19_27_16_305.jpg, /Users/navoditchandra/Desktop/24789/Project/data/IMG/left_2022_02_27_19_27_16_305.jpg, /Users/navoditchandra/Desktop/24789/Project/data/IMG/right_2022_02_27_19_27_16_305.jpg, 0, 1, 0, 8.258078
/Users/navoditchandra/Desktop/24789/Project/data/IMG/center_2022_02_27_19_27_16_408.jpg, /Users/navoditchandra/Desktop/24789/Project/data/IMG/left_2022_02_27_19_27_16_408.jpg, /Users/navoditchandra/Desktop/24789/Project/data/IMG/right_2022_02_27_19_27_16_408.jpg, 0, 1, 0, 9.383159
/Users/navoditchandra/Desktop/24789/Project/data/IMG/center_2022_02_27_19_27_16_511.jpg, /Users/navoditchandra/Desktop/24789/Project/data/IMG/left_2022_02_27_19_27_16_511.jpg, /Users/navoditchandra/Desktop/24789/Project/data/IMG/right_2022_02_27_19_27_16_511.jpg, 0, 1, 0, 10.49721
/Users/navoditchandra/Desktop/24789/Project/data/IMG/center_2022_02_27_19_27_16_614.jpg, /Users/navoditchandra/Desktop/24789/Project/data/IMG/left_2022_02_27_19_27_16_614.jpg, /Users/navoditchandra/Desktop/24789/Project/data/IMG/right_2022_02_27_19_27_16_614.jpg, -0.1751461, 1, 0, 11.68913
/Users/navoditchandra/Desktop/24789/Project/data/IMG/center_2022_02_27_19_27_16_716.jpg, /Users/navoditchandra/Desktop/24789/Project/data/IMG/left_2022_02_27_19_27_16_716.jpg, /Users/navoditchandra/Desktop/24789/Project/data/IMG/right_2022_02_27_19_27_16_716.jpg, -0.2855641, 1, 0, 12.45764
/Users/navoditchandra/Desktop/24789/Project/data/IMG/center_2022_02_27_19_27_16_819.jpg, /Users/navoditchandra/Desktop/24789/Project/data/IMG/left_2022_02_27_19_27_16_819.jpg, /Users/navoditchandra/Desktop/24789/Project/data/IMG/right_2022_02_27_19_27_16_819.jpg, 0, 1, 0, 13.83593
/Users/navoditchandra/Desktop/24789/Project/data/IMG/center_2022_02_27_19_27_16_922.jpg, /Users/navoditchandra/Desktop/24789/Project/data/IMG/left_2022_02_27_19_27_16_922.jpg, /Users/navoditchandra/Desktop/24789/Project/data/IMG/right_2022_02_27_19_27_16_922.jpg, 0, 1, 0, 15.01222
/Users/navoditchandra/Desktop/24789/Project/data/IMG/center_2022_02_27_19_27_17_023.jpg, /Users/navoditchandra/Desktop/24789/Project/data/IMG/left_2022_02_27_19_27_17_023.jpg, /Users/navoditchandra/Desktop/24789/Project/data/IMG/right_2022_02_27_19_27_17_023.jpg, 0, 1, 0, 16.01189
/Users/navoditchandra/Desktop/24789/Project/data/IMG/center_2022_02_27_19_27_17_125.jpg, /Users/navoditchandra/Desktop/24789/Project/data/IMG/left_2022_02_27_19_27_17_125.jpg, /Users/navoditchandra/Desktop/24789/Project/data/IMG/right_2022_02_27_19_27_17_125.jpg, 0, 1, 0, 17.11153
